review_id,transaction_id,customer_id,product_id,store_id,review_date,rating,sentiment,review_text
R04709,T0145751,C05231,P0147,S025,2024-12-02,5,Positive,"Will definitely buy again, very satisfied."
R04710,T0040329,C02970,P0156,S011,2022-11-07,1,Negative,Product broke after one week of use.
R04711,T0045908,C06990,P0148,S010,2022-12-09,3,Neutral,"Average experience, could be better."
R04712,T0088405,C04044,P0098,S005,2023-10-22,5,Positive,Best purchase I've made this year.
R04713,T0013328,C05884,P0046,S018,2022-04-22,4,Positive,Best purchase I've made this year.
R04714,T0145654,C02312,P0176,S021,2024-12-01,4,Positive,Incredibly impressed with this item.
R04715,T0010891,C00407,P0223,S003,2022-04-04,3,Neutral,"Decent product, does what it says."
R04716,T0035112,C08045,P0108,S022,2022-10-05,4,Positive,Outstanding service and product quality!
R04717,T0124315,C04939,P0085,S004,2024-07-03,4,Positive,Incredibly impressed with this item.
R04718,T0041945,C09395,P0072,S010,2022-11-17,3,Neutral,Met my basic expectations.
R04719,T0042313,C03311,P0165,S021,2022-11-19,5,Positive,"Perfect for my needs, love the quality."
R04720,T0124765,C00986,P0128,S002,2024-07-06,5,Positive,Outstanding service and product quality!
R04721,T0108634,C00581,P0215,S009,2024-03-08,4,Positive,Fast shipping and excellent quality.
R04722,T0143725,C02284,P0029,S024,2024-11-20,5,Positive,Best purchase I've made this year.
R04723,T0060420,C08378,P0179,S006,2023-03-29,5,Positive,"Perfect for my needs, love the quality."
R04724,T0109337,C05432,P0184,S008,2024-03-14,2,Negative,Very disappointed with the quality.
R04725,T0134689,C08102,P0050,S021,2024-09-23,3,Neutral,OK quality for the price.
R04726,T0066067,C09409,P0151,S014,2023-05-11,1,Negative,Product broke after one week of use.
R04727,T0048798,C07553,P0064,S014,2022-12-23,2,Negative,Product broke after one week of use.
R04728,T0029210,C06189,P0224,S013,2022-08-22,5,Positive,Fast shipping and excellent quality.
R04729,T0144178,C03345,P0165,S022,2024-11-23,5,Positive,Incredibly impressed with this item.
R04730,T0033111,C03834,P0144,S019,2022-09-21,4,Positive,Best purchase I've made this year.
R04731,T0147496,C02242,P0048,S020,2024-12-10,3,Neutral,"Product works fine, delivery was slow."
R04732,T0132745,C02649,P0127,S024,2024-09-09,3,Neutral,"Average experience, could be better."
R04733,T0123235,C06317,P0030,S007,2024-06-25,4,Positive,"Amazing product, exceeded my expectations!"
R04734,T0092997,C03670,P0200,S011,2023-11-19,5,Positive,"Perfect for my needs, love the quality."
R04735,T0061229,C01255,P0063,S001,2023-04-04,5,Positive,"Perfect for my needs, love the quality."
R04736,T0095402,C09148,P0082,S021,2023-12-03,5,Positive,Incredibly impressed with this item.
R04737,T0138412,C05376,P0015,S024,2024-10-19,1,Negative,Product broke after one week of use.
R04738,T0032009,C04988,P0085,S004,2022-09-13,4,Positive,Best purchase I've made this year.
R04739,T0072679,C01121,P0182,S019,2023-06-27,2,Negative,Extremely unhappy with this product.
R04740,T0002658,C07481,P0131,S011,2022-01-24,5,Positive,Fast shipping and excellent quality.
R04741,T0130528,C02023,P0125,S019,2024-08-22,3,Neutral,OK quality for the price.
R04742,T0123706,C05631,P0208,S005,2024-06-29,1,Negative,Product broke after one week of use.
R04743,T0125372,C08303,P0021,S007,2024-07-11,2,Negative,Very disappointed with the quality.
R04744,T0123098,C00767,P0056,S025,2024-06-24,4,Positive,"Perfect for my needs, love the quality."
R04745,T0042627,C03345,P0066,S020,2022-11-21,4,Positive,Fast shipping and excellent quality.
R04746,T0026823,C08303,P0106,S020,2022-08-03,5,Positive,Fast shipping and excellent quality.
R04747,T0022411,C05528,P0211,S023,2022-06-28,5,Positive,Outstanding service and product quality!
R04748,T0011072,C00762,P0011,S019,2022-04-06,3,Neutral,"Average experience, could be better."
R04749,T0102220,C08887,P0204,S001,2024-01-11,2,Negative,Product broke after one week of use.
R04750,T0133820,C09871,P0002,S018,2024-09-17,5,Positive,Outstanding service and product quality!
R04751,T0019090,C05135,P0105,S022,2022-06-05,5,Positive,"Amazing product, exceeded my expectations!"
R04752,T0061466,C02943,P0065,S021,2023-04-06,4,Positive,Incredibly impressed with this item.
R04753,T0147156,C01583,P0014,S013,2024-12-09,2,Negative,Very disappointed with the quality.
R04754,T0002003,C02354,P0128,S006,2022-01-19,2,Negative,"Not as described, very misleading."
R04755,T0022462,C03027,P0036,S024,2022-06-29,4,Positive,"Perfect for my needs, love the quality."
R04756,T0102604,C03402,P0004,S003,2024-01-14,4,Positive,Best purchase I've made this year.
R04757,T0007821,C07612,P0170,S001,2022-03-11,3,Neutral,Nothing special but gets the job done.
R04758,T0139952,C02432,P0118,S014,2024-10-30,3,Neutral,"Decent product, does what it says."
R04759,T0005492,C07639,P0048,S017,2022-02-20,5,Positive,Best purchase I've made this year.
R04760,T0026424,C08311,P0139,S006,2022-07-29,1,Negative,Product broke after one week of use.
R04761,T0088254,C01447,P0073,S009,2023-10-21,1,Negative,"Not as described, very misleading."
R04762,T0044138,C04726,P0111,S017,2022-11-30,5,Positive,"Great value for money, highly recommend."
R04763,T0027984,C09528,P0221,S001,2022-08-12,5,Positive,Best purchase I've made this year.
R04764,T0073978,C07766,P0178,S016,2023-07-07,5,Positive,"Amazing product, exceeded my expectations!"
R04765,T0095139,C06969,P0163,S020,2023-12-01,5,Positive,Best purchase I've made this year.
R04766,T0128408,C09044,P0057,S021,2024-08-04,5,Positive,"Amazing product, exceeded my expectations!"
R04767,T0081782,C05667,P0179,S006,2023-09-06,5,Positive,"Will definitely buy again, very satisfied."
R04768,T0091587,C08056,P0224,S011,2023-11-11,4,Positive,"Amazing product, exceeded my expectations!"
R04769,T0066623,C02381,P0093,S016,2023-05-15,4,Positive,Incredibly impressed with this item.
R04770,T0103596,C07402,P0169,S007,2024-01-24,5,Positive,Best purchase I've made this year.
R04771,T0141431,C09301,P0034,S011,2024-11-07,4,Positive,Best purchase I've made this year.
R04772,T0078607,C05049,P0116,S012,2023-08-12,3,Neutral,"Product works fine, delivery was slow."
R04773,T0048831,C00365,P0203,S021,2022-12-23,3,Neutral,"Product works fine, delivery was slow."
R04774,T0074027,C08204,P0047,S024,2023-07-07,4,Positive,"Amazing product, exceeded my expectations!"
R04775,T0069430,C04935,P0102,S024,2023-06-04,4,Positive,"Will definitely buy again, very satisfied."
R04776,T0047426,C06969,P0156,S023,2022-12-16,3,Neutral,Met my basic expectations.
R04777,T0024481,C04580,P0171,S005,2022-07-14,5,Positive,"Amazing product, exceeded my expectations!"
R04778,T0063322,C04428,P0116,S024,2023-04-20,2,Negative,"Terrible quality, complete waste of money."
R04779,T0061329,C00550,P0108,S012,2023-04-05,4,Positive,"Will definitely buy again, very satisfied."
R04780,T0138755,C06710,P0112,S016,2024-10-21,3,Neutral,"Decent product, does what it says."
R04781,T0088935,C09765,P0150,S007,2023-10-25,4,Positive,"Perfect for my needs, love the quality."
R04782,T0084276,C00276,P0045,S018,2023-09-25,3,Neutral,"Decent product, does what it says."
R04783,T0045719,C00070,P0081,S003,2022-12-08,2,Negative,"Not as described, very misleading."
R04784,T0019021,C02849,P0209,S003,2022-06-04,1,Negative,"Arrived damaged, very frustrating experience."
R04785,T0084047,C02591,P0191,S018,2023-09-23,2,Negative,"Arrived damaged, very frustrating experience."
R04786,T0021616,C00195,P0177,S008,2022-06-23,5,Positive,Incredibly impressed with this item.
R04787,T0119763,C08055,P0189,S014,2024-05-31,5,Positive,Fast shipping and excellent quality.
R04788,T0096148,C02602,P0103,S018,2023-12-06,4,Positive,Best purchase I've made this year.
R04789,T0047074,C04103,P0081,S024,2022-12-15,4,Positive,Incredibly impressed with this item.
R04790,T0028428,C09693,P0100,S013,2022-08-16,5,Positive,Fast shipping and excellent quality.
R04791,T0055118,C07499,P0157,S002,2023-02-12,1,Negative,"Not as described, very misleading."
R04792,T0075207,C01117,P0127,S014,2023-07-17,1,Negative,Very disappointed with the quality.
R04793,T0013859,C01058,P0072,S021,2022-04-26,4,Positive,Fast shipping and excellent quality.
R04794,T0089436,C06223,P0079,S003,2023-10-29,5,Positive,Incredibly impressed with this item.
R04795,T0109619,C01207,P0057,S003,2024-03-16,5,Positive,Best purchase I've made this year.
R04796,T0062803,C03283,P0119,S024,2023-04-16,3,Neutral,"Average experience, could be better."
R04797,T0141186,C03718,P0032,S010,2024-11-06,5,Positive,Best purchase I've made this year.
R04798,T0018350,C09649,P0030,S010,2022-05-30,2,Negative,"Not as described, very misleading."
R04799,T0134928,C08938,P0134,S015,2024-09-25,3,Neutral,OK quality for the price.
R04800,T0140520,C07991,P0037,S019,2024-11-02,3,Neutral,"Average experience, could be better."
R04801,T0139786,C02580,P0085,S010,2024-10-29,4,Positive,Best purchase I've made this year.
R04802,T0053006,C04678,P0134,S018,2023-01-25,5,Positive,"Great value for money, highly recommend."
R04803,T0122599,C00780,P0107,S020,2024-06-21,1,Negative,Extremely unhappy with this product.
R04804,T0124405,C05855,P0069,S004,2024-07-04,3,Neutral,"Average experience, could be better."
R04805,T0007493,C02317,P0040,S018,2022-03-09,2,Negative,"Terrible quality, complete waste of money."
R04806,T0003549,C01138,P0056,S004,2022-02-02,5,Positive,Fast shipping and excellent quality.
R04807,T0145105,C05883,P0183,S004,2024-11-28,3,Neutral,Met my basic expectations.
R04808,T0012475,C09510,P0028,S015,2022-04-16,4,Positive,Best purchase I've made this year.
R04809,T0115508,C06612,P0169,S022,2024-05-01,3,Neutral,"Product works fine, delivery was slow."
R04810,T0033432,C08640,P0142,S024,2022-09-23,3,Neutral,OK quality for the price.
R04811,T0092366,C03168,P0044,S004,2023-11-15,3,Neutral,"Average experience, could be better."
R04812,T0034806,C00005,P0216,S010,2022-10-03,3,Neutral,"Decent product, does what it says."
R04813,T0062881,C04438,P0071,S003,2023-04-16,5,Positive,"Perfect for my needs, love the quality."
R04814,T0143774,C01009,P0159,S002,2024-11-21,1,Negative,Product broke after one week of use.
R04815,T0016246,C08094,P0164,S005,2022-05-15,1,Negative,"Terrible quality, complete waste of money."
R04816,T0079776,C09315,P0133,S016,2023-08-22,5,Positive,"Will definitely buy again, very satisfied."
R04817,T0073874,C02335,P0088,S005,2023-07-06,2,Negative,Product broke after one week of use.
R04818,T0151267,C03357,P0181,S023,2024-12-29,5,Positive,"Will definitely buy again, very satisfied."
R04819,T0054737,C02572,P0146,S024,2023-02-08,3,Neutral,"Average experience, could be better."
R04820,T0051022,C01831,P0222,S021,2023-01-07,4,Positive,Fast shipping and excellent quality.
R04821,T0074440,C06979,P0107,S025,2023-07-11,2,Negative,Product broke after one week of use.
R04822,T0003715,C07974,P0150,S019,2022-02-03,5,Positive,"Will definitely buy again, very satisfied."
R04823,T0023679,C09152,P0184,S004,2022-07-08,5,Positive,"Perfect for my needs, love the quality."
R04824,T0143320,C01844,P0062,S011,2024-11-18,5,Positive,"Great value for money, highly recommend."
R04825,T0120782,C09374,P0091,S020,2024-06-07,4,Positive,"Perfect for my needs, love the quality."
R04826,T0054258,C08401,P0102,S016,2023-02-04,3,Neutral,Nothing special but gets the job done.
R04827,T0133216,C02488,P0177,S025,2024-09-12,5,Positive,Best purchase I've made this year.
R04828,T0052229,C02419,P0207,S012,2023-01-17,3,Neutral,"Average experience, could be better."
R04829,T0002892,C08843,P0017,S002,2022-01-26,2,Negative,"Not as described, very misleading."
R04830,T0148205,C08425,P0177,S017,2024-12-14,3,Neutral,"Product works fine, delivery was slow."
R04831,T0117731,C01141,P0073,S015,2024-05-17,2,Negative,"Arrived damaged, very frustrating experience."
R04832,T0093487,C02825,P0003,S018,2023-11-22,4,Positive,Fast shipping and excellent quality.
R04833,T0054579,C01832,P0151,S012,2023-02-07,5,Positive,"Amazing product, exceeded my expectations!"
R04834,T0121135,C01485,P0084,S021,2024-06-10,4,Positive,Outstanding service and product quality!
R04835,T0016114,C04638,P0226,S019,2022-05-14,5,Positive,Fast shipping and excellent quality.
R04836,T0078546,C04857,P0050,S021,2023-08-12,1,Negative,Extremely unhappy with this product.
R04837,T0125021,C09492,P0105,S001,2024-07-08,5,Positive,Fast shipping and excellent quality.
R04838,T0042437,C02804,P0005,S025,2022-11-20,2,Negative,"Not as described, very misleading."
R04839,T0068863,C01338,P0004,S005,2023-05-31,5,Positive,"Will definitely buy again, very satisfied."
R04840,T0061606,C08078,P0036,S001,2023-04-07,3,Neutral,Nothing special but gets the job done.
R04841,T0115522,C05530,P0098,S021,2024-05-01,5,Positive,"Will definitely buy again, very satisfied."
R04842,T0045790,C05216,P0013,S017,2022-12-08,4,Positive,Best purchase I've made this year.
R04843,T0061903,C06082,P0012,S009,2023-04-09,3,Neutral,Nothing special but gets the job done.
R04844,T0115646,C08298,P0217,S016,2024-05-02,4,Positive,"Perfect for my needs, love the quality."
R04845,T0025656,C06950,P0020,S003,2022-07-23,3,Neutral,"Decent product, does what it says."
R04846,T0108846,C06233,P0072,S022,2024-03-10,5,Positive,Best purchase I've made this year.
R04847,T0042573,C02493,P0192,S024,2022-11-20,4,Positive,"Amazing product, exceeded my expectations!"
R04848,T0104897,C04889,P0209,S014,2024-02-04,2,Negative,"Arrived damaged, very frustrating experience."
R04849,T0033708,C04407,P0190,S002,2022-09-25,5,Positive,Incredibly impressed with this item.
R04850,T0125772,C04506,P0096,S022,2024-07-14,3,Neutral,Met my basic expectations.
R04851,T0035730,C08916,P0071,S021,2022-10-09,5,Positive,Best purchase I've made this year.
R04852,T0064167,C01328,P0079,S016,2023-04-27,3,Neutral,Met my basic expectations.
R04853,T0064229,C01513,P0145,S021,2023-04-27,5,Positive,Outstanding service and product quality!
R04854,T0030954,C09069,P0096,S013,2022-09-05,4,Positive,"Amazing product, exceeded my expectations!"
R04855,T0010584,C09660,P0211,S013,2022-04-02,5,Positive,Fast shipping and excellent quality.
R04856,T0023074,C00813,P0176,S013,2022-07-03,4,Positive,"Great value for money, highly recommend."
R04857,T0119240,C00025,P0141,S018,2024-05-27,5,Positive,Fast shipping and excellent quality.
R04858,T0080764,C05895,P0040,S014,2023-08-30,3,Neutral,Nothing special but gets the job done.
R04859,T0063394,C00299,P0224,S016,2023-04-21,3,Neutral,"Average experience, could be better."
R04860,T0125182,C05361,P0057,S014,2024-07-09,4,Positive,"Perfect for my needs, love the quality."
R04861,T0115869,C02033,P0020,S022,2024-05-03,4,Positive,"Amazing product, exceeded my expectations!"
R04862,T0074731,C00774,P0037,S011,2023-07-13,4,Positive,"Amazing product, exceeded my expectations!"
R04863,T0056420,C02145,P0088,S012,2023-02-24,4,Positive,"Great value for money, highly recommend."
R04864,T0071971,C04350,P0073,S009,2023-06-22,5,Positive,"Amazing product, exceeded my expectations!"
R04865,T0052178,C06000,P0069,S020,2023-01-17,4,Positive,Fast shipping and excellent quality.
R04866,T0145204,C09873,P0226,S025,2024-11-29,2,Negative,"Not as described, very misleading."
R04867,T0064508,C00553,P0102,S025,2023-04-29,3,Neutral,Nothing special but gets the job done.
R04868,T0143587,C06919,P0175,S022,2024-11-19,4,Positive,"Perfect for my needs, love the quality."
R04869,T0017859,C00326,P0192,S016,2022-05-26,4,Positive,"Amazing product, exceeded my expectations!"
R04870,T0000652,C04218,P0140,S019,2022-01-07,3,Neutral,Nothing special but gets the job done.
R04871,T0040723,C03300,P0223,S020,2022-11-10,4,Positive,Best purchase I've made this year.
R04872,T0095623,C05524,P0120,S004,2023-12-04,3,Neutral,OK quality for the price.
R04873,T0148245,C09461,P0224,S009,2024-12-14,2,Negative,"Poor customer service, won't buy again."
R04874,T0101623,C06467,P0226,S025,2024-01-05,5,Positive,Outstanding service and product quality!
R04875,T0040278,C07200,P0083,S008,2022-11-07,5,Positive,"Will definitely buy again, very satisfied."
R04876,T0010642,C08588,P0075,S008,2022-04-03,3,Neutral,"Decent product, does what it says."
R04877,T0096400,C06424,P0001,S023,2023-12-07,1,Negative,"Worst purchase ever, do not recommend."
R04878,T0146275,C09462,P0050,S015,2024-12-04,4,Positive,Outstanding service and product quality!
R04879,T0072816,C01346,P0009,S015,2023-06-28,3,Neutral,Nothing special but gets the job done.
R04880,T0103550,C07723,P0134,S002,2024-01-23,4,Positive,Incredibly impressed with this item.
R04881,T0064708,C04657,P0220,S010,2023-05-01,5,Positive,Best purchase I've made this year.
R04882,T0036400,C08999,P0162,S003,2022-10-14,3,Neutral,"Product works fine, delivery was slow."
R04883,T0099027,C07332,P0095,S016,2023-12-21,2,Negative,"Arrived damaged, very frustrating experience."
R04884,T0053039,C02362,P0034,S016,2023-01-25,3,Neutral,"Decent product, does what it says."
R04885,T0118069,C09298,P0220,S002,2024-05-19,3,Neutral,"Product works fine, delivery was slow."
R04886,T0128949,C02086,P0064,S003,2024-08-08,5,Positive,"Will definitely buy again, very satisfied."
